source,anchor,operative_outcome,recommended_destination,required_superior_delegation,duplicated_safeguards_cross_reference_risks,preservation_scenarios,destination_code
draft/subrules/B_funding_rules_draft.md,제13조(공개와 보존) ②,"신청서와 보완자료는 2년간 보존하고, 최종 결정기록과 지급 증빙은 5년간 보존한다.","GA subrule F — finance, funding, assets and contracts","Bylaws must reserve budget/settlement, debt bans, major asset disposition and contract authority, while delegating controls, support eligibility, amounts and evidence rules to a GA-enacted finance subrule.","Subrule must not alter reserved body, quorum, approval threshold, right or sanction fixed by bylaws. Deadline/retention duplicate risk: centralize or cross-reference; do not silently change on relocation.",record retention and deletion,FIN
draft/subrules/B_funding_rules_draft.md,제13조(공개와 보존) ③,세무 자료는 법정 기간 동안 보존한다. 계약·자산 기록은 종료·처분 후 5년 이상 보존한다.,"GA subrule F — finance, funding, assets and contracts","Bylaws must reserve budget/settlement, debt bans, major asset disposition and contract authority, while delegating controls, support eligibility, amounts and evidence rules to a GA-enacted finance subrule.","Subrule must not alter reserved body, quorum, approval threshold, right or sanction fixed by bylaws. Deadline/retention duplicate risk: centralize or cross-reference; do not silently change on relocation.",contract authority and total-obligation review; tax classification/filing continuity; record retention and deletion,FIN
draft/subrules/B_funding_rules_draft.md,제13조(공개와 보존) ④,더 긴 외부 의무가 있으면 그 근거를 따른다.,"GA subrule F — finance, funding, assets and contracts","Bylaws must reserve budget/settlement, debt bans, major asset disposition and contract authority, while delegating controls, support eligibility, amounts and evidence rules to a GA-enacted finance subrule.","Subrule must not alter reserved body, quorum, approval threshold, right or sanction fixed by bylaws.","ordinary operation; preserve actor, trigger, threshold, record and outcome",FIN
draft/subrules/B_funding_rules_draft.md,제13조(공개와 보존) ⑤,미지급 신청의 민감 정보는 이의 기간 후 90일 안에 삭제한다. 분쟁 자료는 필요한 기간만 보존한다.,"GA subrule F — finance, funding, assets and contracts","Bylaws must reserve budget/settlement, debt bans, major asset disposition and contract authority, while delegating controls, support eligibility, amounts and evidence rules to a GA-enacted finance subrule.","Subrule must not alter reserved body, quorum, approval threshold, right or sanction fixed by bylaws. Deadline/retention duplicate risk: centralize or cross-reference; do not silently change on relocation.",record retention and deletion,FIN
draft/subrules/B_funding_rules_draft.md,제14조(오지급·허위신청) ①,본회는 오지급·중복지급의 근거와 14일 이상의 반환 기한을 당사자에게 통지하고 지급액을 회수한다.,"GA subrule F — finance, funding, assets and contracts","Bylaws must reserve budget/settlement, debt bans, major asset disposition and contract authority, while delegating controls, support eligibility, amounts and evidence rules to a GA-enacted finance subrule.","Subrule must not alter reserved body, quorum, approval threshold, right or sanction fixed by bylaws. Deadline/retention duplicate risk: centralize or cross-reference; do not silently change on relocation.","ordinary operation; preserve actor, trigger, threshold, record and outcome",FIN
draft/subrules/B_funding_rules_draft.md,제14조(오지급·허위신청) ②,당사자는 7일 안에 이의를 제기할 수 있다. 본회는 다른 지원금과 임의로 상계하지 않는다.,"GA subrule F — finance, funding, assets and contracts","Bylaws must reserve budget/settlement, debt bans, major asset disposition and contract authority, while delegating controls, support eligibility, amounts and evidence rules to a GA-enacted finance subrule.","Subrule must not alter reserved body, quorum, approval threshold, right or sanction fixed by bylaws. Deadline/retention duplicate risk: centralize or cross-reference; do not silently change on relocation.","ordinary operation; preserve actor, trigger, threshold, record and outcome",FIN
draft/subrules/B_funding_rules_draft.md,제14조(오지급·허위신청) ③,고의적인 허위·중복 신청 또는 책임이나 손해액에 관한 다툼은 「SCSC 회칙」 제9장 절차로 넘긴다.,"GA subrule F — finance, funding, assets and contracts","Bylaws must reserve budget/settlement, debt bans, major asset disposition and contract authority, while delegating controls, support eligibility, amounts and evidence rules to a GA-enacted finance subrule.","Subrule must not alter reserved body, quorum, approval threshold, right or sanction fixed by bylaws.","ordinary operation; preserve actor, trigger, threshold, record and outcome",FIN
draft/subrules/B_funding_rules_draft.md,제14조(오지급·허위신청) ④,임원회의는 회수 노력과 결과를 확인한 뒤 분할 상환 또는 회수 불능 처리를 할 수 있다. 이 경우 그 이유를 기록한다.,"GA subrule F — finance, funding, assets and contracts","Bylaws must reserve budget/settlement, debt bans, major asset disposition and contract authority, while delegating controls, support eligibility, amounts and evidence rules to a GA-enacted finance subrule.","Subrule must not alter reserved body, quorum, approval threshold, right or sanction fixed by bylaws.","ordinary operation; preserve actor, trigger, threshold, record and outcome",FIN
draft/subrules/B_funding_rules_draft.md,제15조(분류와 지원 대상) ①,PIG는 목표·기간·산출물이 있는 컴퓨터 프로젝트 모임이다.,"GA subrule F — finance, funding, assets and contracts","Bylaws must reserve budget/settlement, debt bans, major asset disposition and contract authority, while delegating controls, support eligibility, amounts and evidence rules to a GA-enacted finance subrule.","Subrule must not alter reserved body, quorum, approval threshold, right or sanction fixed by bylaws.","ordinary operation; preserve actor, trigger, threshold, record and outcome",FIN
draft/subrules/B_funding_rules_draft.md,제15조(분류와 지원 대상) ②,"컴퓨터 관련 SIG는 학습·연구·실습 모임이고, 소모임 SIG는 그 밖의 모임이다.","GA subrule F — finance, funding, assets and contracts","Bylaws must reserve budget/settlement, debt bans, major asset disposition and contract authority, while delegating controls, support eligibility, amounts and evidence rules to a GA-enacted finance subrule.","Subrule must not alter reserved body, quorum, approval threshold, right or sanction fixed by bylaws.","ordinary operation; preserve actor, trigger, threshold, record and outcome",FIN
draft/subrules/B_funding_rules_draft.md,제15조(분류와 지원 대상) ③,컴퓨터 관련 SIG와 PIG에는 직접 필요한 교재·교육·개발 도구·클라우드·데이터·재료·장비를 지원할 수 있다. 식비는 제20조에 따른다.,"GA subrule F — finance, funding, assets and contracts","Bylaws must reserve budget/settlement, debt bans, major asset disposition and contract authority, while delegating controls, support eligibility, amounts and evidence rules to a GA-enacted finance subrule.","Subrule must not alter reserved body, quorum, approval threshold, right or sanction fixed by bylaws.","ordinary operation; preserve actor, trigger, threshold, record and outcome",FIN
draft/subrules/B_funding_rules_draft.md,제16조(활동지원 한도) ①,소모임 SIG는 지원하지 않는다.,"GA subrule F — finance, funding, assets and contracts","Bylaws must reserve budget/settlement, debt bans, major asset disposition and contract authority, while delegating controls, support eligibility, amounts and evidence rules to a GA-enacted finance subrule.","Subrule must not alter reserved body, quorum, approval threshold, right or sanction fixed by bylaws.","ordinary operation; preserve actor, trigger, threshold, record and outcome",FIN
draft/subrules/B_funding_rules_draft.md,제16조(활동지원 한도) ②,"컴퓨터 관련 SIG는 학기당 50,000원까지 지원한다.","GA subrule F — finance, funding, assets and contracts","Bylaws must reserve budget/settlement, debt bans, major asset disposition and contract authority, while delegating controls, support eligibility, amounts and evidence rules to a GA-enacted finance subrule.","Subrule must not alter reserved body, quorum, approval threshold, right or sanction fixed by bylaws.","ordinary operation; preserve actor, trigger, threshold, record and outcome",FIN
